query,status_code,response_time_ms
allComments,200,24.509191513061523
allComments,200,22.474050521850586
allComments,200,22.653818130493164
allComments,200,15.455961227416992
allComments,200,14.992237091064453
allComments,200,14.585018157958984
allComments,200,12.360811233520508
allComments,200,14.555692672729492
allComments,200,13.036012649536133
allComments,200,12.943029403686523
allComments,200,12.348175048828125
allComments,200,12.33673095703125
allComments,200,12.306928634643555
allComments,200,12.192964553833008
allComments,200,12.15815544128418
allComments,200,11.924028396606445
allComments,200,15.570878982543945
allComments,200,13.24009895324707
allComments,200,12.463808059692383
allComments,200,12.307882308959961
allComments,200,12.26496696472168
allComments,200,12.582778930664062
allComments,200,12.305021286010742
allComments,200,12.332916259765625
allComments,200,14.270305633544922
allComments,200,12.721061706542969
allComments,200,12.485742568969727
allComments,200,11.600971221923828
allComments,200,12.339115142822266
allComments,200,12.57777214050293
allComments,200,12.23897933959961
allComments,200,12.396812438964844
allComments,200,12.449026107788086
allComments,200,12.534856796264648
allComments,200,12.449979782104492
allComments,200,12.340307235717773
allComments,200,11.749267578125
allComments,200,11.613845825195312
allComments,200,13.092041015625
allComments,200,12.53819465637207
allComments,200,12.15505599975586
allComments,200,12.295246124267578
allComments,200,12.316226959228516
allComments,200,12.18104362487793
allComments,200,12.44807243347168
allComments,200,12.76707649230957
allComments,200,11.783838272094727
allComments,200,11.62862777709961
allComments,200,12.346982955932617
allComments,200,12.405872344970703
allComments,200,12.443780899047852
allComments,200,12.287139892578125
allComments,200,12.30311393737793
allComments,200,12.269020080566406
allComments,200,12.206077575683594
allComments,200,12.264013290405273
allComments,200,11.68203353881836
allComments,200,11.690139770507812
allComments,200,12.40992546081543
allComments,200,12.079000473022461
allComments,200,12.233972549438477
allComments,200,12.974977493286133
allComments,200,13.070106506347656
allComments,200,12.360334396362305
allComments,200,12.861013412475586
allComments,200,13.93890380859375
allComments,200,12.149810791015625
allComments,200,12.207746505737305
allComments,200,12.623071670532227
allComments,200,12.819051742553711
allComments,200,12.897729873657227
allComments,200,13.280868530273438
allComments,200,13.159036636352539
allComments,200,12.804269790649414
allComments,200,13.32712173461914
allComments,200,13.353347778320312
allComments,200,12.160778045654297
allComments,200,11.81793212890625
allComments,200,12.83407211303711
allComments,200,12.464761734008789
allComments,200,12.582063674926758
allComments,200,12.377738952636719
allComments,200,12.560129165649414
allComments,200,12.510061264038086
allComments,200,12.398958206176758
allComments,200,12.259960174560547
allComments,200,11.633157730102539
allComments,200,11.616945266723633
allComments,200,12.232065200805664
allComments,200,12.42685317993164
allComments,200,12.308120727539062
allComments,200,12.831926345825195
allComments,200,12.629032135009766
allComments,200,12.673139572143555
allComments,200,12.73202896118164
allComments,200,12.324094772338867
allComments,200,11.905193328857422
allComments,200,11.677026748657227
allComments,200,12.92276382446289
allComments,200,12.800931930541992
commentById,200,12.016773223876953
commentById,200,7.269859313964844
commentById,200,7.05718994140625
commentById,200,6.929874420166016
commentById,200,6.915092468261719
commentById,200,10.33782958984375
commentById,200,7.235050201416016
commentById,200,7.451057434082031
commentById,200,6.9522857666015625
commentById,200,7.873058319091797
commentById,200,6.97016716003418
commentById,200,6.945133209228516
commentById,200,7.158041000366211
commentById,200,8.186101913452148
commentById,200,9.231805801391602
commentById,200,6.983041763305664
commentById,200,6.989240646362305
commentById,200,6.938934326171875
commentById,200,7.732152938842773
commentById,200,6.866216659545898
commentById,200,6.882667541503906
commentById,200,6.890058517456055
commentById,200,8.186101913452148
commentById,200,9.218692779541016
commentById,200,7.294893264770508
commentById,200,6.936073303222656
commentById,200,7.276058197021484
commentById,200,7.903814315795898
commentById,200,8.124828338623047
commentById,200,7.34710693359375
commentById,200,7.282018661499023
commentById,200,8.601188659667969
commentById,200,8.793830871582031
commentById,200,7.1392059326171875
commentById,200,7.353067398071289
commentById,200,7.208347320556641
commentById,200,7.956981658935547
commentById,200,7.354021072387695
commentById,200,7.205724716186523
commentById,200,7.210969924926758
commentById,200,8.292198181152344
commentById,200,8.908987045288086
commentById,200,7.13801383972168
commentById,200,7.281064987182617
commentById,200,6.99615478515625
commentById,200,8.022069931030273
commentById,200,7.047891616821289
commentById,200,7.32421875
commentById,200,7.357120513916016
commentById,200,8.24594497680664
commentById,200,9.357929229736328
commentById,200,6.9370269775390625
commentById,200,6.894826889038086
commentById,200,7.023096084594727
commentById,200,7.7419281005859375
commentById,200,7.0400238037109375
commentById,200,7.154941558837891
commentById,200,6.992816925048828
commentById,200,8.244991302490234
commentById,200,9.078025817871094
commentById,200,7.127046585083008
commentById,200,6.99305534362793
commentById,200,6.943941116333008
commentById,200,7.969856262207031
commentById,200,7.357120513916016
commentById,200,7.179021835327148
commentById,200,6.9789886474609375
commentById,200,8.265972137451172
commentById,200,8.307933807373047
commentById,200,7.394075393676758
commentById,200,7.156133651733398
commentById,200,7.053136825561523
commentById,200,7.135629653930664
commentById,200,7.704973220825195
commentById,200,9.740114212036133
commentById,200,7.136106491088867
commentById,200,8.115053176879883
commentById,200,7.512807846069336
commentById,200,9.56583023071289
commentById,200,7.812023162841797
commentById,200,7.858037948608398
commentById,200,9.932994842529297
commentById,200,13.654947280883789
commentById,200,10.618925094604492
commentById,200,8.12387466430664
commentById,200,7.332086563110352
commentById,200,7.189035415649414
commentById,200,8.891105651855469
commentById,200,7.2460174560546875
commentById,200,7.684946060180664
commentById,200,7.770776748657227
commentById,200,9.116888046264648
commentById,200,11.562108993530273
commentById,200,9.14907455444336
commentById,200,7.858037948608398
commentById,200,8.178949356079102
commentById,200,10.452985763549805
commentById,200,9.89222526550293
commentById,200,8.287429809570312
commentById,200,7.828235626220703
commentsByUserId,400,5.768060684204102
commentsByUserId,400,2.6159286499023438
commentsByUserId,400,3.154754638671875
commentsByUserId,400,3.2160282135009766
commentsByUserId,400,3.049135208129883
commentsByUserId,400,5.094051361083984
commentsByUserId,400,3.2308101654052734
commentsByUserId,400,3.5822391510009766
commentsByUserId,400,3.4799575805664062
commentsByUserId,400,2.3500919342041016
commentsByUserId,400,1.809835433959961
commentsByUserId,400,1.9459724426269531
commentsByUserId,400,1.8901824951171875
commentsByUserId,400,1.7368793487548828
commentsByUserId,400,2.1810531616210938
commentsByUserId,400,1.5459060668945312
commentsByUserId,400,1.440286636352539
commentsByUserId,400,1.6319751739501953
commentsByUserId,400,2.068042755126953
commentsByUserId,400,2.0248889923095703
commentsByUserId,400,1.8970966339111328
commentsByUserId,400,1.7352104187011719
commentsByUserId,400,1.5609264373779297
commentsByUserId,400,2.187013626098633
commentsByUserId,400,1.5289783477783203
commentsByUserId,400,1.6582012176513672
commentsByUserId,400,1.5192031860351562
commentsByUserId,400,2.0630359649658203
commentsByUserId,400,2.4302005767822266
commentsByUserId,400,1.9879341125488281
commentsByUserId,400,1.6188621520996094
commentsByUserId,400,1.6040802001953125
commentsByUserId,400,2.1581649780273438
