query,status_code,response_time_ms
allComments,200,40.81106185913086
allComments,200,45.69387435913086
allComments,200,34.00588035583496
allComments,200,33.02311897277832
allComments,200,32.99689292907715
allComments,200,34.703969955444336
allComments,200,32.88435935974121
allComments,200,32.9432487487793
allComments,200,32.56082534790039
allComments,200,33.17403793334961
allComments,200,42.84310340881348
allComments,200,37.38212585449219
allComments,200,116.23692512512207
allComments,200,71.28500938415527
allComments,200,43.16902160644531
allComments,200,46.717166900634766
allComments,200,35.475969314575195
allComments,200,34.88326072692871
allComments,200,34.14106369018555
allComments,200,37.08696365356445
allComments,200,35.79211235046387
allComments,200,34.62505340576172
allComments,200,32.8221321105957
allComments,200,32.80997276306152
allComments,200,36.09800338745117
allComments,200,33.79392623901367
allComments,200,33.177852630615234
allComments,200,34.522056579589844
allComments,200,34.7900390625
allComments,200,39.98589515686035
allComments,200,36.93222999572754
allComments,200,32.930850982666016
allComments,200,32.974958419799805
allComments,200,32.88865089416504
allComments,200,34.71207618713379
allComments,200,32.872915267944336
allComments,200,32.68909454345703
allComments,200,32.943010330200195
allComments,200,32.7761173248291
allComments,200,33.937931060791016
allComments,200,36.95511817932129
allComments,200,33.29610824584961
allComments,200,32.91916847229004
allComments,200,33.18023681640625
allComments,200,33.25200080871582
allComments,200,44.100046157836914
allComments,200,34.6522331237793
allComments,200,32.90081024169922
allComments,200,33.04100036621094
allComments,200,32.86099433898926
allComments,200,34.90304946899414
allComments,200,32.6690673828125
allComments,200,33.120155334472656
allComments,200,32.67097473144531
allComments,200,33.193111419677734
allComments,200,36.353111267089844
allComments,200,32.907962799072266
allComments,200,32.77420997619629
allComments,200,32.72604942321777
allComments,200,32.7000617980957
allComments,200,32.78779983520508
allComments,200,62.016963958740234
allComments,200,33.42628479003906
allComments,200,32.86576271057129
allComments,200,33.19096565246582
allComments,200,32.52673149108887
allComments,200,34.3930721282959
allComments,200,32.59587287902832
allComments,200,33.539772033691406
allComments,200,33.37287902832031
allComments,200,34.73615646362305
allComments,200,32.817840576171875
allComments,200,32.86290168762207
allComments,200,32.70411491394043
allComments,200,33.12397003173828
allComments,200,35.291194915771484
allComments,200,37.34612464904785
allComments,200,33.64920616149902
allComments,200,32.750844955444336
allComments,200,32.70602226257324
allComments,200,33.59389305114746
allComments,200,32.793283462524414
allComments,200,32.649993896484375
allComments,200,32.961130142211914
allComments,200,33.42914581298828
allComments,200,37.7960205078125
allComments,200,32.93013572692871
allComments,200,32.485008239746094
allComments,200,33.1268310546875
allComments,200,32.35292434692383
allComments,200,38.743019104003906
allComments,200,33.72693061828613
allComments,200,32.54866600036621
allComments,200,33.00189971923828
allComments,200,33.248186111450195
allComments,200,33.24317932128906
allComments,200,32.428741455078125
allComments,200,32.598018646240234
allComments,200,32.73916244506836
allComments,200,35.552024841308594
commentById,200,21.87204360961914
commentById,200,2.5980472564697266
commentById,200,1.8999576568603516
commentById,200,2.0291805267333984
commentById,200,2.351999282836914
commentById,200,1.96075439453125
commentById,200,1.6739368438720703
commentById,200,1.7960071563720703
commentById,200,1.7828941345214844
commentById,200,1.8291473388671875
commentById,200,1.8229484558105469
commentById,200,2.0248889923095703
commentById,200,1.873016357421875
commentById,200,1.8620491027832031
commentById,200,1.8801689147949219
commentById,200,1.7790794372558594
commentById,200,1.6200542449951172
commentById,200,1.5270709991455078
commentById,200,1.6698837280273438
commentById,200,1.7158985137939453
commentById,200,1.728057861328125
commentById,200,1.8076896667480469
commentById,200,1.7361640930175781
commentById,200,1.7497539520263672
commentById,200,1.619100570678711
commentById,200,1.6751289367675781
commentById,200,1.6336441040039062
commentById,200,1.7273426055908203
commentById,200,1.6138553619384766
commentById,200,1.5869140625
commentById,200,1.6672611236572266
commentById,200,1.7189979553222656
commentById,200,1.6248226165771484
commentById,200,1.6682147979736328
commentById,200,1.9898414611816406
commentById,200,1.7859935760498047
commentById,200,1.6338825225830078
commentById,200,1.5778541564941406
commentById,200,1.4858245849609375
commentById,200,1.4739036560058594
commentById,200,1.4128684997558594
commentById,200,1.6202926635742188
commentById,200,1.6067028045654297
commentById,200,1.687765121459961
commentById,200,1.5881061553955078
commentById,200,1.4679431915283203
commentById,200,1.5349388122558594
commentById,200,1.600027084350586
commentById,200,1.6717910766601562
commentById,200,1.6391277313232422
commentById,200,1.6090869903564453
commentById,200,1.7747879028320312
commentById,200,1.6350746154785156
commentById,200,1.5709400177001953
commentById,200,1.6169548034667969
commentById,200,1.7337799072265625
commentById,200,1.6813278198242188
commentById,200,1.6639232635498047
commentById,200,1.8110275268554688
commentById,200,1.6720294952392578
commentById,200,1.5759468078613281
commentById,200,1.7821788787841797
commentById,200,1.764059066772461
commentById,200,1.9268989562988281
commentById,200,1.6100406646728516
commentById,200,1.6109943389892578
commentById,200,1.5659332275390625
commentById,200,1.5878677368164062
commentById,200,1.5592575073242188
commentById,200,1.5380382537841797
commentById,200,1.4998912811279297
commentById,200,1.8229484558105469
commentById,200,1.708984375
commentById,200,1.7528533935546875
commentById,200,1.522064208984375
commentById,200,1.54876708984375
commentById,200,1.641988754272461
commentById,200,1.7590522766113281
commentById,200,1.74713134765625
commentById,200,1.7728805541992188
commentById,200,1.6090869903564453
commentById,200,1.6660690307617188
commentById,200,1.5420913696289062
commentById,200,1.6171932220458984
commentById,200,1.7008781433105469
commentById,200,1.779794692993164
commentById,200,1.600027084350586
commentById,200,1.6682147979736328
commentById,200,1.5969276428222656
commentById,200,1.5459060668945312
commentById,200,1.5878677368164062
commentById,200,1.6939640045166016
commentById,200,1.6393661499023438
commentById,200,1.5368461608886719
commentById,200,1.6281604766845703
commentById,200,1.5647411346435547
commentById,200,1.6431808471679688
commentById,200,1.5208721160888672
commentById,200,1.5981197357177734
commentById,200,1.6679763793945312
commentsByUserId,200,3.9680004119873047
commentsByUserId,200,4.527091979980469
commentsByUserId,200,3.6916732788085938
commentsByUserId,200,3.7822723388671875
commentsByUserId,200,3.7539005279541016
commentsByUserId,200,3.758668899536133
commentsByUserId,200,3.602743148803711
commentsByUserId,200,3.712177276611328
commentsByUserId,200,3.5860538482666016
commentsByUserId,200,4.440069198608398
commentsByUserId,200,4.035711288452148
commentsByUserId,200,3.7262439727783203
commentsByUserId,200,3.734111785888672
commentsByUserId,200,3.8068294525146484
commentsByUserId,200,3.741025924682617
commentsByUserId,200,3.7009716033935547
commentsByUserId,200,3.743886947631836
commentsByUserId,200,3.659963607788086
commentsByUserId,200,3.818988800048828
commentsByUserId,200,3.717184066772461
commentsByUserId,200,3.674030303955078
commentsByUserId,200,3.995180130004883
commentsByUserId,200,4.607915878295898
commentsByUserId,200,4.137992858886719
commentsByUserId,200,3.8568973541259766
commentsByUserId,200,3.7009716033935547
commentsByUserId,200,3.8411617279052734
commentsByUserId,200,4.282951354980469
commentsByUserId,200,3.918170928955078
commentsByUserId,200,3.612995147705078
commentsByUserId,200,3.525972366333008
commentsByUserId,200,3.774881362915039
